config_label,features,entity_embed_dim,ci_dropout_rate,ci_dropout_mode,lr,weight_decay,hidden_dim,num_layers,dropout,n_seeds,seeds,seen_ndcg1_mean,seen_ndcg1_std,unseen_ndcg1_mean,unseen_ndcg1_std,all_ndcg1_mean,all_ndcg1_std,seen_map_mean,seen_map_std,unseen_map_mean,unseen_map_std,all_map_mean,all_map_std,seen_mrr_mean,seen_mrr_std,unseen_mrr_mean,unseen_mrr_std,all_mrr_mean,all_mrr_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,seen_unseen_gap_mean,seen_unseen_gap_std
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,5,"[1, 123, 2, 3, 42]",0.690694542506762,0.00317437214630637,0.3326037661441392,0.01130784016078747,0.6313021762008637,0.002656652620968431,0.39691545962630287,0.003009171146385854,0.2870593393869477,0.0055190200896658315,0.37868791201716906,0.002701012168863257,0.9716741361613209,0.0009017171245288655,0.4800875776025834,0.012559705232823935,0.8901359699435817,0.0027272350212082883,32.4,4.841487374764082,1.5430226410740404,0.0041987894791786565,0.3580907763626227,0.012814209651595122
text_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3,text,64,0.5,embedding,0.0005,0.0001,128,2,0.3,5,"[1, 123, 2, 3, 42]",0.6851193744933728,0.001957889617258467,0.3306516809622403,0.005539117769068018,0.6262790837164174,0.002227568404270205,0.38906921617316126,0.003102526376734846,0.2807845427997848,0.0022257412600097245,0.371102365569128,0.002744115647907379,0.965489284529223,0.0012506118538594686,0.47451319906194966,0.0027207903502833165,0.8840253731303777,0.0010709243994266582,32.4,4.409081537009721,1.5370413375785468,0.004729298733640623,0.3544676935311325,0.004932085842046846
categorical_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3,categorical,64,0.5,embedding,0.0005,0.0001,128,2,0.3,5,"[1, 123, 2, 3, 42]",0.6573847441228283,0.002436093590450999,0.28626639061421716,0.012423393054815624,0.596571297704957,0.003238887119418493,0.39269216130124,0.0018912809744570127,0.27569116332426,0.007472195406209668,0.3732762838282737,0.0016289366237763681,0.9655012577167245,0.002299291161339095,0.4620403058409289,0.007989744878952383,0.8819248531348315,0.0017814584888337817,27.2,10.225458424931373,1.660901624655101,0.007938326072408946,0.37111835350861117,0.012091942340846554
