run_name,features,entity_embed_dim,ci_dropout_rate,ci_dropout_mode,lr,weight_decay,hidden_dim,num_layers,dropout,triplet_weight,triplet_margin,seed,knn_edges,knn_scope,input_dim,best_epoch,epochs_trained,best_val_loss,seen_ndcg1,unseen_ndcg1,all_ndcg1,seen_map,unseen_map,all_map,seen_mrr,unseen_mrr,all_mrr,seen_unseen_gap
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0005_h256_l2_do0p2_s1_knn0a_ag,concat,64,0.5,embedding,0.0005,0.0005,256,2,0.2,0.0,0.2,1,0,all,768,15,30,1.4332076885587732,0.462932454695223,0.2689210950080515,0.4307416313599763,0.3058145822184952,0.134886651349451,0.2774538159492584,0.5862311464551647,0.36553311264705113,0.5496124070771782,0.19401135968717148
concat_embed64_drop0p5_embedding_lr0p0005_h256_l2_do0p3_s1_knn0a_ag,concat,64,0.5,embedding,0.0005,0.0001,256,2,0.3,0.0,0.2,1,0,all,768,15,30,1.4196350196059888,0.46787479406919336,0.2587991718426501,0.433184472689798,0.3056142079227926,0.13295829756264066,0.27696673121239984,0.5885089629308693,0.353830701033976,0.5495705910668365,0.20907562222654325
concat_embed64_drop0p5_embedding_lr0p0005_h256_l2_do0p3_s42_knn0a_ag,concat,64,0.5,embedding,0.0005,0.0001,256,2,0.3,0.0,0.2,42,0,all,768,20,35,1.3766122559478837,0.46554744907298495,0.2551184725097769,0.43063257594346627,0.3026870681722682,0.13170290765579515,0.27431697214703404,0.5858029587272835,0.34631117776824377,0.5460659164039526,0.21042897656320808
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0005_h256_l2_do0p3_s1_knn0a_ag,concat,64,0.5,embedding,0.0005,0.0005,256,2,0.3,0.0,0.2,1,0,all,768,15,30,1.4212469657626219,0.46811014356319197,0.25419829767655855,0.43261738452394655,0.3062326319344882,0.1330799510144749,0.2775027298787114,0.5879022982988106,0.35195202119968905,0.548752870666081,0.21391184588663342
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0005_h256_l2_do0p2_s42_knn0a_tw0p7_tm0p2_ag,concat,64,0.5,embedding,0.0005,0.0005,256,2,0.2,0.7,0.2,42,0,all,768,11,26,0.5681880486705027,0.46282785492011247,0.2514377731769036,0.42775351294760494,0.297509487474185,0.13946549509404574,0.27128645472955865,0.5858073418246388,0.350172849345187,0.5467103099223457,0.2113900817432089
concat_embed64_drop0p5_embedding_lr0p0001_wd0p0005_h256_l2_do0p3_s42_knn0a_ag,concat,64,0.5,embedding,0.0001,0.0005,256,2,0.3,0.0,0.2,42,0,all,768,68,83,1.3619092951332055,0.4705224758766774,0.25097768576029444,0.43409508541765557,0.2978015237500967,0.13239174148822874,0.27035634173962525,0.5897970473988078,0.34350860327894606,0.5489322866602666,0.21954479011638295
concat_embed64_drop0p5_embedding_lr0p0001_h256_l2_do0p2_s1_knn0a_ag,concat,64,0.5,embedding,0.0001,0.0001,256,2,0.2,0.0,0.2,1,0,all,768,22,37,1.4299119498497075,0.46335085379566493,0.24959742351046696,0.427884379447417,0.3038493885574254,0.143434299370418,0.2772329378266371,0.5868991329863104,0.3532342677516073,0.5481289062915794,0.21375343028519797
concat_embed64_drop0p5_embedding_lr0p0001_wd0p0005_h256_l2_do0p3_s123_knn0a_tw0p7_tm0p2_ag,concat,64,0.5,embedding,0.0001,0.0005,256,2,0.3,0.7,0.2,123,0,all,768,24,39,0.5921007625509499,0.44885724745691835,0.24775707384403034,0.41549023136106666,0.2952641844284891,0.13811444515075433,0.2691895282721353,0.5758975461966954,0.3533623132162504,0.5389739743899091,0.201100173612888
concat_embed64_drop0p5_embedding_lr0p0002_wd0p0005_h256_l2_do0p3_s1_knn0a_tw0p7_tm0p2_ag,concat,64,0.5,embedding,0.0002,0.0005,256,2,0.3,0.7,0.2,1,0,all,768,26,41,0.5855465113324853,0.450556993802465,0.2475270301357258,0.4168697823799182,0.29807949886700535,0.1318831061411939,0.2705038005892427,0.5831820960224822,0.339924763941251,0.5428202645572693,0.2030299636667392
concat_embed64_drop0p5_embedding_lr0p0002_h256_l2_do0p3_s1_knn0a_tw0p7_tm0p2_ag,concat,64,0.5,embedding,0.0002,0.0001,256,2,0.3,0.7,0.2,1,0,all,768,38,53,0.5815759982420554,0.46089929656651357,0.24706694271911664,0.4254197270342939,0.2954362036085103,0.12711105034381898,0.2675072963509198,0.5898455153068433,0.3395099324984258,0.548309243751891,0.21383235384739693
