run_name,features,entity_embed_dim,ci_dropout_rate,ci_dropout_mode,lr,weight_decay,hidden_dim,num_layers,dropout,seed,knn_edges,knn_scope,input_dim,best_epoch,epochs_trained,best_val_loss,seen_ndcg1,unseen_ndcg1,all_ndcg1,seen_map,unseen_map,all_map,seen_mrr,unseen_mrr,all_mrr,seen_unseen_gap
concat_embed64_drop0p5_embedding_lr0p0005_h128_l2_do0p1_s1_knn0a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.1,1,0,all,768,21,31,1.5875011700531019,0.4260806464266105,0.2088796871405567,0.39004214991848135,0.32418942084948893,0.1455797884112228,0.29455402670656383,0.5552738363114577,0.3071534712869019,0.5141051189267581,0.21720095928605376
concat_embed64_drop0p5_embedding_lr0p0005_h128_l2_do0p3_s42_knn0a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,42,0,all,768,25,35,1.55002958688286,0.42227582960696636,0.20703933747412004,0.3865632821318153,0.30716646999732033,0.13412395836411042,0.2784547825542853,0.5495013566744013,0.3046171635011925,0.5088694561466134,0.21523649213284632
concat_embed64_drop0p5_embedding_lr0p0005_h128_l2_do0p3_s123_knn0a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,123,0,all,768,41,51,1.549348476934586,0.4453008551031618,0.20565907522429258,0.40553892460453816,0.3124120073385267,0.1324933181066644,0.2825594734677058,0.5665599728121875,0.2930436137154408,0.5211774920688935,0.23964177987886923
concat_embed64_drop0p5_embedding_lr0p0005_h256_l2_do0p5_s42_knn0a,concat,64,0.5,embedding,0.0005,0.0001,256,2,0.5,42,0,all,768,35,45,1.533804891746196,0.4308268612222485,0.2022084195997239,0.39289394906021524,0.30978531613338467,0.12979715113599882,0.27992143585701,0.5563196121306011,0.2940035124163694,0.5127970952867865,0.2286184416225246
concat_embed64_drop0p5_embedding_lr0p0005_h128_l2_do0p1_s123_knn0a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.1,123,0,all,768,28,38,1.562023313177653,0.4320428336079079,0.20174833218311478,0.39383182564220043,0.3220792087409429,0.13687500399238905,0.2913648804036232,0.5580801621317246,0.2978922394749408,0.5149244348219403,0.23029450142479313
concat_embed64_drop0p5_embedding_lr0p0005_h128_l2_do0p5_s42_knn0a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.5,42,0,all,768,39,49,1.5429122618344526,0.4278065427159334,0.20036806993328732,0.3899549055852734,0.3053802401081467,0.132961459156902,0.27671502089967265,0.554566767340968,0.29227221670440895,0.5109889814858926,0.22743847278264606
concat_embed64_drop0p5_embedding_lr0p0005_h128_l2_do0p5_s1_knn0a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.5,1,0,all,768,35,45,1.554900824286443,0.4242828377918992,0.19783758914193694,0.38648149056943326,0.30137775250859405,0.13062467530320127,0.2729883438541521,0.5522455689584316,0.29466690883993507,0.5094120853100196,0.22644524864996224
concat_embed64_drop0p5_embedding_lr0p0005_h64_l2_do0p3_s123_knn0a,concat,64,0.5,embedding,0.0005,0.0001,64,2,0.3,123,0,all,768,48,58,1.5452843644015024,0.42449203734211977,0.19576719576719578,0.3865414710485134,0.2951909961982261,0.11539175235890557,0.26535820162693863,0.5498612622075252,0.29347662810958364,0.5073213177659911,0.22872484157492398
concat_embed64_drop0p5_embedding_lr0p0005_h128_l2_do0p5_s123_knn0a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.5,123,0,all,768,38,48,1.5454982362424787,0.43469051541539205,0.19576719576719573,0.39504779353628566,0.3030818088955977,0.13162600139076125,0.27454226472467,0.5581417322184647,0.28953818013867216,0.513540043570392,0.23892331964819633
concat_embed64_drop0p5_embedding_lr0p0005_h128_l2_do0p3_s1_knn0a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,1,0,all,768,29,39,1.559194494811865,0.4285975785152066,0.19530710835058662,0.38988947233536747,0.31205918438240027,0.1347954802416908,0.28264715462126594,0.5585244539273596,0.29512188994266075,0.5148200779724955,0.23329047016461996
concat_embed64_drop0p5_embedding_lr0p0005_h64_l2_do0p1_s123_knn0a,concat,64,0.5,embedding,0.0005,0.0001,64,2,0.1,123,0,all,768,27,37,1.5818804937713036,0.43418059151172833,0.1941568898090637,0.39435529164144784,0.3182051320130446,0.1347345932536502,0.2877632765071648,0.5613800368838098,0.2985764377279865,0.5177750425889754,0.24002370170266463
concat_embed64_drop0p5_embedding_lr0p0005_h64_l2_do0p1_s1_knn0a,concat,64,0.5,embedding,0.0005,0.0001,64,2,0.1,1,0,all,768,28,38,1.5575685894276317,0.4248254491252845,0.19139636530940876,0.38609434384082286,0.3121142621220854,0.14006757207910425,0.28356808671836536,0.5532053884425129,0.3042960264915536,0.5119057588230304,0.23342908381587577
concat_embed64_drop0p5_embedding_lr0p0005_h64_l2_do0p5_s1_knn0a,concat,64,0.5,embedding,0.0005,0.0001,64,2,0.5,1,0,all,768,52,62,1.5616161674192832,0.41933396093198416,0.18610536001840355,0.38063612024450255,0.2836728852090026,0.12421812274091858,0.2572497849016488,0.5445062806926614,0.28391518210885053,0.5013027421780683,0.2332286009135806
concat_embed64_drop0p5_embedding_lr0p0005_h64_l2_do0p3_s1_knn0a,concat,64,0.5,embedding,0.0005,0.0001,64,2,0.3,1,0,all,768,39,49,1.5596720050138124,0.4291859522502028,0.18403496664366234,0.3885099213165173,0.3092947940369514,0.13086905864586362,0.27969057028979677,0.5526486575369529,0.2859685525113397,0.5084004642262793,0.24515098560654044
concat_embed64_drop0p5_embedding_lr0p0005_h64_l2_do0p3_s42_knn0a,concat,64,0.5,embedding,0.0005,0.0001,64,2,0.3,42,0,all,768,37,47,1.542530997434014,0.42837530399309665,0.18403496664366226,0.38783377773415584,0.30110534160409047,0.13230091173244166,0.2730970112662984,0.5529875023872683,0.27981905598217677,0.5076627481400477,0.2443403373494344
concat_embed64_drop0p5_embedding_lr0p0005_h64_l2_do0p5_s42_knn0a,concat,64,0.5,embedding,0.0005,0.0001,64,2,0.5,42,0,all,768,39,49,1.5572424765524382,0.42458356214534143,0.178743961352657,0.38367876636512854,0.2860243813765597,0.12792256818130607,0.25970016676401075,0.5478553665424404,0.28104939089168646,0.5034946819302862,0.24583960079268444
concat_embed64_drop0p5_embedding_lr0p0005_h64_l2_do0p5_s123_knn0a,concat,64,0.5,embedding,0.0005,0.0001,64,2,0.5,123,0,all,768,58,68,1.5568052248511355,0.4279765173504878,0.17092247527030138,0.3853255031544281,0.27809641170096394,0.1175724023804924,0.25146191048425576,0.5494820353682792,0.2640234266219459,0.502118068338228,0.25705404208018645
