config_label,features,entity_embed_dim,ci_dropout_rate,ci_dropout_mode,lr,weight_decay,hidden_dim,num_layers,dropout,triplet_weight,triplet_margin,knn_edges,knn_scope,n_seeds,seeds,seen_ndcg1_mean,seen_ndcg1_std,unseen_ndcg1_mean,unseen_ndcg1_std,all_ndcg1_mean,all_ndcg1_std,seen_map_mean,seen_map_std,unseen_map_mean,unseen_map_std,all_map_mean,all_map_std,seen_mrr_mean,seen_mrr_std,unseen_mrr_mean,unseen_mrr_std,all_mrr_mean,all_mrr_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,seen_unseen_gap_mean,seen_unseen_gap_std
concat_embed64_drop0p5_embedding_lr0p0005_h256_l2_do0p2_s42_knn0a_tw1p0_tm0p3_cltriplet_t0p07_ag,concat,64,0.5,embedding,0.0005,0.0001,256,2,0.2,1.0,0.3,0,all,1,[42],0.9250607986192858,0.0,0.7784679089026915,0.0,0.9007377598926914,0.0,0.49306807613943066,0.0,0.3363267967607816,0.0,0.4670611926149073,0.0,0.9730080686597462,0.0,0.7993231334052621,0.0,0.944189853706838,0.0,6.0,0.0,0.3458228681238212,0.0,0.14659288971659434,0.0
concat_embed64_drop0p5_embedding_lr0p0005_h256_l2_do0p2_s42_knn0a_ag,concat,64,0.5,embedding,0.0005,0.0001,256,2,0.2,0.0,0.3,0,all,1,[42],0.9230995528359647,0.0,0.7161260639521513,0.0,0.8887580223890794,0.0,0.45040591460812596,0.0,0.26571969386695743,0.0,0.41976234036629,0.0,0.967257781453491,0.0,0.7536945984259896,0.0,0.9318228733798795,0.0,16.0,0.0,1.4094892568780477,0.0,0.2069734888838134,0.0
