run_name,features,entity_embed_dim,ci_dropout_rate,ci_dropout_mode,lr,weight_decay,hidden_dim,num_layers,dropout,triplet_weight,triplet_margin,seed,knn_edges,knn_scope,input_dim,best_epoch,epochs_trained,best_val_loss,seen_ndcg1,unseen_ndcg1,all_ndcg1,seen_map,unseen_map,all_map,seen_mrr,unseen_mrr,all_mrr,seen_unseen_gap
concat_embed64_drop0p5_embedding_lr0p0005_h256_l2_do0p2_s42_knn0a_tw1p0_tm0p3_cltriplet_t0p07_ag,concat,64,0.5,embedding,0.0005,0.0001,256,2,0.2,1.0,0.3,42,0,all,768,6,16,0.3458228681238212,0.9250607986192858,0.7784679089026915,0.9007377598926914,0.49306807613943066,0.3363267967607816,0.4670611926149073,0.9730080686597462,0.7993231334052621,0.944189853706838,0.14659288971659434
concat_embed64_drop0p5_embedding_lr0p0005_h256_l2_do0p2_s42_knn0a_ag,concat,64,0.5,embedding,0.0005,0.0001,256,2,0.2,0.0,0.3,42,0,all,768,16,26,1.4094892568780477,0.9230995528359647,0.7161260639521513,0.8887580223890794,0.45040591460812596,0.26571969386695743,0.41976234036629,0.967257781453491,0.7536945984259896,0.9318228733798795,0.2069734888838134
