config_label,features,entity_embed_dim,ci_dropout_rate,ci_dropout_mode,lr,weight_decay,hidden_dim,num_layers,dropout,knn_edges,knn_scope,n_seeds,seeds,seen_ndcg1_mean,seen_ndcg1_std,unseen_ndcg1_mean,unseen_ndcg1_std,all_ndcg1_mean,all_ndcg1_std,seen_map_mean,seen_map_std,unseen_map_mean,unseen_map_std,all_map_mean,all_map_std,seen_mrr_mean,seen_mrr_std,unseen_mrr_mean,unseen_mrr_std,all_mrr_mean,all_mrr_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,seen_unseen_gap_mean,seen_unseen_gap_std
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3_s123_knn0a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,0,all,5,"[123, 1, 2, 3, 42]",0.4324128553123613,0.0043115928651320315,0.20791350356567748,0.0070835534405954215,0.3951633922777862,0.004058230905263241,0.31225544280991613,0.0025936400969953496,0.1333818575160889,0.0010409983345648433,0.28257631477937045,0.0021937754856915454,0.5570072887824492,0.0029073182937377306,0.3050337026780089,0.008829942373462041,0.5151992358492837,0.0036144892156427747,30.4,1.624807680927192,1.5450895175221748,0.00412351286468486,0.2244993517466838,0.007293390155600168
categorical_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3_s123_knn0a,categorical,64,0.5,embedding,0.0005,0.0001,128,2,0.3,0,all,5,"[123, 1, 2, 3, 42]",0.376654637692529,0.009684637591521382,0.1866574649183345,0.009086697358527419,0.3451298577372093,0.006729838470160862,0.29281098651943394,0.001974838529888228,0.13607821489992628,0.0035902208653906236,0.266805514622415,0.001845679426344325,0.513613889972393,0.007106562342806976,0.29005104108567575,0.009940691060886278,0.47651981370572016,0.004757366514897132,27.2,10.225458424931373,1.6611135738572014,0.008507101054556111,0.1899971727741945,0.018357755666037274
