run_name,features,entity_embed_dim,ci_dropout_rate,ci_dropout_mode,lr,weight_decay,hidden_dim,num_layers,dropout,seed,input_dim,best_epoch,epochs_trained,best_val_loss,seen_ndcg1,unseen_ndcg1,all_ndcg1,seen_map,unseen_map,all_map,seen_mrr,unseen_mrr,all_mrr,seen_unseen_gap
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3_s1,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,1,768,3,3,1.7178503443110278,0.6766886326194691,0.2910381543921921,0.6125697273069599,0.3574358233129289,0.18746833915884686,0.32923448125097954,0.9613520534952494,0.4591455163437062,0.878024757911534,0.385650478227277
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3_s2,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,2,768,3,3,1.7166179756041355,0.6749431238723115,0.2877846790890274,0.6107048796846388,0.37086065265093615,0.196511426783518,0.3419322081292253,0.9625797346902514,0.4575394186220246,0.8787822432273659,0.3871584447832841
